Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
5.5700      -242248.171  -242260.764       12.593   262.6
5.5800      -242248.187  -242261.333       13.145   274.1
5.5900      -242248.193  -242261.791       13.598   283.6
5.6000      -242248.179  -242261.245       13.066   272.5
5.6100      -242248.152  -242260.497       12.345   257.4
5.6200      -242248.189  -242261.723       13.534   282.2
5.6300      -242248.197  -242261.129       12.932   269.7
5.6400      -242248.185  -242260.985       12.800   266.9
5.6500      -242248.184  -242261.732       13.548   282.5
5.6600      -242248.188  -242261.751       13.564   282.8
5.6700      -242248.182  -242261.387       13.206   275.4
5.6800      -242248.170  -242260.775       12.605   262.8
5.6900      -242248.173  -242261.026       12.854   268.0
5.7000      -242248.191  -242261.361       13.169   274.6
5.7100      -242248.162  -242261.251       13.090   273.0
5.7200      -242248.173  -242261.545       13.372   278.8
5.7300      -242248.176  -242261.300       13.124   273.7
5.7400      -242248.170  -242260.884       12.714   265.1
5.7500      -242248.166  -242260.944       12.778   266.5
5.7600      -242248.181  -242261.521       13.340   278.2
5.7700      -242248.188  -242261.841       13.653   284.7
5.7800      -242248.179  -242260.859       12.681   264.4
5.7900      -242248.192  -242262.450       14.258   297.3
5.8000      -242248.206  -242262.046       13.840   288.6
5.8100      -242248.186  -242261.647       13.462   280.7
5.8200      -242248.148  -242261.047       12.899   269.0
5.8300      -242248.164  -242261.216       13.052   272.2
5.8400      -242248.184  -242261.770       13.587   283.3
5.8500      -242248.188  -242261.830       13.642   284.5
5.8600      -242248.183  -242261.928       13.745   286.6
5.8700      -242248.184  -242261.963       13.779   287.3
5.8800      -242248.184  -242261.482       13.298   277.3
5.8900      -242248.183  -242261.721       13.538   282.3
5.9000      -242248.173  -242261.257       13.084   272.8
5.9100      -242248.173  -242261.408       13.236   276.0
5.9200      -242248.175  -242261.736       13.561   282.8
5.9300      -242248.150  -242260.874       12.724   265.3
5.9400      -242248.170  -242260.813       12.643   263.6
5.9500      -242248.195  -242261.551       13.356   278.5
5.9600      -242248.180  -242260.655       12.475   260.1
5.9700      -242248.167  -242260.818       12.651   263.8
5.9800      -242248.158  -242261.275       13.117   273.5
5.9900      -242248.161  -242261.676       13.515   281.8
6.0000      -242248.162  -242261.211       13.049   272.1
6.0100      -242248.175  -242260.980       12.805   267.0
6.0200      -242248.194  -242261.965       13.771   287.2
6.0300      -242248.193  -242261.143       12.950   270.1
6.0400      -242248.161  -242261.294       13.134   273.9
6.0500      -242248.149  -242261.893       13.745   286.6
6.0600      -242248.175  -242261.685       13.510   281.7
6.0700      -242248.177  -242261.523       13.346   278.3
6.0800      -242248.166  -242261.356       13.191   275.1
6.0900      -242248.161  -242260.966       12.805   267.0
6.1000      -242248.160  -242261.526       13.366   278.7
6.1100      -242248.157  -242261.178       13.020   271.5
6.1200      -242248.169  -242261.101       12.932   269.7
6.1300      -242248.185  -242260.803       12.618   263.1
6.1400      -242248.199  -242261.625       13.426   280.0
6.1500      -242248.176  -242260.743       12.568   262.1
6.1600      -242248.178  -242261.529       13.352   278.4
6.1700      -242248.199  -242261.671       13.472   280.9
6.1800      -242248.190  -242261.122       12.933   269.7
6.1900      -242248.181  -242261.529       13.348   278.3
6.2000      -242248.160  -242261.151       12.991   270.9
6.2100      -242248.156  -242261.296       13.140   274.0
6.2200      -242248.167  -242261.490       13.323   277.8
6.2300      -242248.171  -242261.556       13.385   279.1
6.2400      -242248.178  -242261.928       13.750   286.7
6.2500      -242248.180  -242261.034       12.854   268.0
6.2600      -242248.195  -242261.480       13.285   277.0
6.2700      -242248.175  -242260.645       12.469   260.0
6.2800      -242248.171  -242261.471       13.300   277.3
6.2900      -242248.179  -242261.676       13.496   281.4
6.3000      -242248.196  -242262.129       13.933   290.5
6.3100      -242248.200  -242262.875       14.675   306.0
6.3200      -242248.172  -242261.171       12.999   271.1
6.3300      -242248.174  -242261.352       13.178   274.8
6.3400      -242248.180  -242261.316       13.136   273.9
6.3500      -242248.181  -242261.786       13.605   283.7
6.3600      -242248.180  -242261.477       13.297   277.3
6.3700      -242248.188  -242261.776       13.588   283.3
6.3800      -242248.188  -242261.159       12.971   270.5
6.3900      -242248.182  -242262.219       14.037   292.7
6.4000      -242248.175  -242262.078       13.903   289.9
6.4100      -242248.192  -242262.921       14.729   307.1
6.4200      -242248.189  -242262.104       13.914   290.1
6.4300      -242248.175  -242261.739       13.564   282.8
6.4400      -242248.159  -242261.415       13.257   276.4
6.4500      -242248.157  -242261.280       13.122   273.6
6.4600      -242248.172  -242261.651       13.480   281.1
6.4700      -242248.179  -242261.922       13.743   286.6
6.4800      -242248.178  -242261.640       13.462   280.7
6.4900      -242248.181  -242262.239       14.058   293.1
6.5000      -242248.170  -242260.968       12.798   266.9
6.5100      -242248.176  -242261.395       13.219   275.7
6.5200      -242248.175  -242261.078       12.903   269.1
6.5300      -242248.177  -242260.969       12.792   266.8
6.5400      -242248.159  -242260.942       12.783   266.6
6.5500      -242248.159  -242261.148       12.989   270.8
6.5600      -242248.187  -242261.965       13.778   287.3
6.5700      -242248.176  -242262.000       13.824   288.3
6.5800      -242248.180  -242261.751       13.572   283.0
6.5900      -242248.199  -242261.916       13.717   286.0
6.6000      -242248.214  -242262.106       13.892   289.7
6.6100      -242248.183  -242261.207       13.024   271.6
6.6200      -242248.154  -242260.781       12.627   263.3
6.6300      -242248.184  -242261.055       12.871   268.4
6.6400      -242248.175  -242261.723       13.549   282.5
6.6500      -242248.182  -242261.988       13.805   287.9
6.6600      -242248.172  -242261.775       13.603   283.7
6.6700      -242248.165  -242261.059       12.894   268.9
6.6800      -242248.174  -242261.773       13.599   283.6
6.6900      -242248.177  -242261.430       13.254   276.4
6.7000      -242248.182  -242261.470       13.288   277.1
6.7100      -242248.177  -242261.278       13.101   273.2
6.7200      -242248.182  -242262.033       13.851   288.8
6.7300      -242248.171  -242260.476       12.305   256.6
6.7400      -242248.166  -242261.011       12.845   267.8
6.7500      -242248.168  -242261.074       12.905   269.1
6.7600      -242248.188  -242262.563       14.375   299.8
6.7700      -242248.183  -242262.087       13.904   289.9
6.7800      -242248.184  -242262.095       13.911   290.1
6.7900      -242248.169  -242261.982       13.813   288.0
6.8000      -242248.170  -242261.915       13.745   286.6
6.8100      -242248.159  -242261.698       13.539   282.3
6.8200      -242248.157  -242262.500       14.343   299.1
6.8300      -242248.167  -242261.958       13.791   287.6
6.8400      -242248.179  -242261.680       13.501   281.5
6.8500      -242248.181  -242261.949       13.768   287.1
6.8600      -242248.172  -242261.142       12.971   270.5
6.8700      -242248.177  -242261.902       13.726   286.2
6.8800      -242248.191  -242261.362       13.171   274.6
6.8900      -242248.200  -242261.967       13.766   287.1
6.9000      -242248.197  -242262.028       13.831   288.4
6.9100      -242248.199  -242261.693       13.494   281.4
6.9200      -242248.192  -242262.089       13.897   289.8
6.9300      -242248.176  -242261.628       13.453   280.5
6.9400      -242248.174  -242261.335       13.160   274.4
6.9500      -242248.198  -242262.515       14.317   298.6
6.9600      -242248.194  -242261.333       13.140   274.0
6.9700      -242248.189  -242261.456       13.267   276.7
6.9800      -242248.173  -242260.815       12.642   263.6
6.9900      -242248.175  -242261.338       13.163   274.5
7.0000      -242248.174  -242261.337       13.162   274.5
7.0100      -242248.170  -242261.903       13.733   286.4
7.0200      -242248.168  -242261.387       13.219   275.7
7.0300      -242248.167  -242261.176       13.009   271.3
7.0400      -242248.166  -242260.322       12.156   253.5
7.0500      -242248.178  -242261.392       13.214   275.5
7.0600      -242248.187  -242261.092       12.906   269.1
7.0700      -242248.174  -242261.029       12.855   268.1
7.0800      -242248.175  -242261.861       13.686   285.4
7.0900      -242248.168  -242260.455       12.287   256.2
7.1000      -242248.163  -242261.297       13.133   273.9
7.1100      -242248.175  -242261.055       12.880   268.6
7.1200      -242248.180  -242261.389       13.209   275.4
7.1300      -242248.181  -242261.635       13.454   280.6
7.1400      -242248.176  -242261.227       13.051   272.2
7.1500      -242248.170  -242261.212       13.041   271.9
7.1600      -242248.172  -242261.236       13.063   272.4
7.1700      -242248.181  -242261.774       13.593   283.5
7.1800      -242248.174  -242261.372       13.198   275.2
7.1900      -242248.173  -242261.801       13.628   284.2
7.2000      -242248.154  -242260.957       12.803   267.0
7.2100      -242248.155  -242261.587       13.432   280.1
7.2200      -242248.169  -242260.598       12.428   259.2
7.2300      -242248.196  -242261.849       13.654   284.7
7.2400      -242248.197  -242262.434       14.237   296.9
7.2500      -242248.171  -242261.645       13.474   281.0
7.2600      -242248.154  -242260.991       12.837   267.7
7.2700      -242248.172  -242261.639       13.467   280.8
7.2800      -242248.189  -242261.391       13.202   275.3
7.2900      -242248.193  -242261.406       13.213   275.5
7.3000      -242248.188  -242261.738       13.550   282.5
7.3100      -242248.174  -242261.847       13.672   285.1
7.3200      -242248.160  -242261.973       13.813   288.0
7.3300      -242248.160  -242261.481       13.321   277.8
7.3400      -242248.177  -242261.655       13.478   281.1
7.3500      -242248.192  -242261.352       13.160   274.4
7.3600      -242248.190  -242261.337       13.147   274.2
7.3700      -242248.171  -242260.907       12.736   265.6
7.3800      -242248.183  -242261.302       13.119   273.6
7.3900      -242248.180  -242260.888       12.707   265.0
7.4000      -242248.181  -242261.661       13.480   281.1
7.4100      -242248.181  -242260.742       12.560   261.9
7.4200      -242248.175  -242261.332       13.157   274.4
7.4300      -242248.161  -242261.269       13.108   273.3
7.4400      -242248.157  -242261.383       13.227   275.8
7.4500      -242248.169  -242260.745       12.575   262.2
7.4600      -242248.183  -242260.902       12.719   265.2
7.4700      -242248.182  -242260.850       12.668   264.2
7.4800      -242248.175  -242261.326       13.151   274.2
7.4900      -242248.162  -242260.329       12.167   253.7
7.5000      -242248.184  -242262.353       14.169   295.5
7.5100      -242248.194  -242261.949       13.755   286.8
7.5200      -242248.204  -242262.277       14.073   293.5
7.5300      -242248.189  -242261.847       13.658   284.8
7.5400      -242248.173  -242261.005       12.832   267.6
7.5500      -242248.174  -242261.659       13.485   281.2
7.5600      -242248.171  -242261.454       13.282   277.0
7.5700      -242248.178  -242261.674       13.496   281.4
7.5800      -242248.176  -242261.118       12.942   269.9
7.5900      -242248.169  -242261.073       12.904   269.1
7.6000      -242248.167  -242261.428       13.262   276.5
7.6100      -242248.179  -242262.057       13.878   289.4
7.6200      -242248.192  -242261.917       13.725   286.2
7.6300      -242248.205  -242261.512       13.308   277.5
7.6400      -242248.200  -242261.886       13.686   285.4
7.6500      -242248.171  -242260.987       12.816   267.2
7.6600      -242248.160  -242260.629       12.469   260.0
7.6700      -242248.174  -242261.847       13.673   285.1
7.6800      -242248.177  -242261.715       13.538   282.3
7.6900      -242248.181  -242261.428       13.248   276.2
7.7000      -242248.180  -242261.037       12.857   268.1
7.7100      -242248.182  -242261.634       13.451   280.5
7.7200      -242248.169  -242260.733       12.564   262.0
7.7300      -242248.172  -242260.891       12.719   265.2
7.7400      -242248.177  -242261.402       13.225   275.8
7.7500      -242248.193  -242261.645       13.452   280.5
7.7600      -242248.204  -242261.770       13.566   282.9
7.7700      -242248.197  -242262.090       13.893   289.7
7.7800      -242248.183  -242260.969       12.787   266.6
7.7900      -242248.171  -242261.081       12.910   269.2
7.8000      -242248.185  -242261.891       13.706   285.8
7.8100      -242248.191  -242262.102       13.912   290.1
7.8200      -242248.193  -242262.241       14.048   292.9
7.8300      -242248.189  -242261.690       13.502   281.5
7.8400      -242248.195  -242261.714       13.519   281.9
7.8500      -242248.186  -242260.954       12.768   266.3
7.8600      -242248.178  -242261.590       13.412   279.7
7.8700      -242248.171  -242261.050       12.879   268.6
7.8800      -242248.175  -242261.560       13.385   279.1
7.8900      -242248.183  -242261.357       13.174   274.7
7.9000      -242248.199  -242262.181       13.981   291.6
7.9100      -242248.199  -242262.065       13.866   289.1
7.9200      -242248.169  -242260.710       12.541   261.5
7.9300      -242248.177  -242261.938       13.761   287.0
7.9400      -242248.182  -242261.804       13.621   284.0
7.9500      -242248.171  -242261.588       13.417   279.8
7.9600      -242248.175  -242261.228       13.054   272.2
7.9700      -242248.173  -242260.232       12.059   251.5
7.9800      -242248.182  -242261.131       12.949   270.0
7.9900      -242248.180  -242260.620       12.439   259.4
8.0000      -242248.181  -242260.929       12.748   265.8
8.0100      -242248.188  -242261.794       13.606   283.7
8.0200      -242248.185  -242260.725       12.540   261.5
8.0300      -242248.193  -242260.904       12.711   265.1
8.0400      -242248.177  -242260.921       12.744   265.8
8.0500      -242248.158  -242260.502       12.344   257.4
8.0600      -242248.177  -242261.702       13.524   282.0
8.0700      -242248.182  -242261.649       13.467   280.8
8.0800      -242248.188  -242261.361       13.173   274.7
8.0900      -242248.194  -242261.997       13.803   287.8
8.1000      -242248.176  -242260.468       12.293   256.3
8.1100      -242248.174  -242261.304       13.131   273.8
8.1200      -242248.181  -242261.717       13.536   282.3
8.1300      -242248.188  -242261.317       13.129   273.8
8.1400      -242248.199  -242261.693       13.494   281.4
8.1500      -242248.188  -242261.434       13.247   276.2
8.1600      -242248.175  -242261.019       12.844   267.8
8.1700      -242248.174  -242261.229       13.054   272.2
8.1800      -242248.180  -242260.664       12.484   260.3
8.1900      -242248.205  -242261.709       13.505   281.6
8.2000      -242248.202  -242262.007       13.805   287.9
8.2100      -242248.179  -242260.995       12.816   267.3
8.2200      -242248.162  -242260.921       12.759   266.1
8.2300      -242248.166  -242261.233       13.067   272.5
8.2400      -242248.180  -242261.058       12.879   268.6
8.2500      -242248.192  -242261.320       13.128   273.8
8.2600      -242248.204  -242261.325       13.121   273.6
8.2700      -242248.209  -242261.376       13.168   274.6
8.2800      -242248.191  -242260.822       12.631   263.4
8.2900      -242248.169  -242261.330       13.161   274.4
8.3000      -242248.167  -242261.196       13.029   271.7
8.3100      -242248.181  -242261.607       13.427   280.0
8.3200      -242248.190  -242261.437       13.248   276.3
8.3300      -242248.193  -242261.201       13.008   271.2
8.3400      -242248.186  -242261.004       12.818   267.3
8.3500      -242248.170  -242260.941       12.771   266.3
8.3600      -242248.168  -242261.227       13.059   272.3
8.3700      -242248.169  -242261.593       13.424   279.9
8.3800      -242248.172  -242261.480       13.308   277.5
8.3900      -242248.185  -242261.822       13.637   284.4
8.4000      -242248.183  -242261.157       12.974   270.5
8.4100      -242248.169  -242260.934       12.765   266.2
8.4200      -242248.181  -242261.389       13.208   275.4
8.4300      -242248.195  -242261.322       13.126   273.7
8.4400      -242248.196  -242261.467       13.271   276.7
8.4500      -242248.192  -242261.347       13.156   274.3
8.4600      -242248.200  -242261.781       13.581   283.2
8.4700      -242248.190  -242261.494       13.304   277.4
8.4800      -242248.173  -242261.031       12.858   268.1
8.4900      -242248.181  -242260.448       12.267   255.8
8.5000      -242248.210  -242262.521       14.310   298.4
8.5100      -242248.206  -242261.432       13.226   275.8
8.5200      -242248.187  -242261.264       13.077   272.7
8.5300      -242248.165  -242260.835       12.670   264.2
8.5400      -242248.164  -242260.955       12.791   266.7
8.5500      -242248.198  -242261.788       13.590   283.4
8.5600      -242248.194  -242261.493       13.299   277.3
8.5700      -242248.192  -242261.730       13.538   282.3
8.5800      -242248.183  -242261.437       13.255   276.4
8.5900      -242248.179  -242261.482       13.302   277.4
8.6000      -242248.183  -242262.137       13.953   291.0
8.6100      -242248.179  -242261.498       13.319   277.7
8.6200      -242248.192  -242262.099       13.908   290.0
8.6300      -242248.182  -242261.047       12.864   268.3
8.6400      -242248.177  -242261.278       13.101   273.2
8.6500      -242248.171  -242260.995       12.824   267.4
8.6600      -242248.183  -242260.818       12.634   263.5
8.6700      -242248.205  -242261.768       13.564   282.8
8.6800      -242248.207  -242262.232       14.025   292.5
8.6900      -242248.200  -242261.918       13.718   286.1
8.7000      -242248.189  -242261.105       12.916   269.3
8.7100      -242248.189  -242261.367       13.178   274.8
8.7200      -242248.170  -242260.379       12.209   254.6
8.7300      -242248.176  -242261.610       13.434   280.1
8.7400      -242248.183  -242261.466       13.283   277.0
8.7500      -242248.184  -242260.800       12.616   263.1
8.7600      -242248.183  -242261.680       13.496   281.4
8.7700      -242248.188  -242261.215       13.027   271.7
8.7800      -242248.190  -242261.931       13.742   286.5
8.7900      -242248.204  -242262.119       13.915   290.2
8.8000      -242248.186  -242261.310       13.124   273.7
8.8100      -242248.178  -242262.113       13.936   290.6
8.8200      -242248.169  -242261.321       13.152   274.2
8.8300      -242248.168  -242261.472       13.304   277.4
8.8400      -242248.174  -242261.176       13.002   271.1
8.8500      -242248.195  -242261.901       13.706   285.8
8.8600      -242248.201  -242261.632       13.431   280.1
8.8700      -242248.194  -242261.441       13.247   276.2
8.8800      -242248.192  -242261.463       13.271   276.7
8.8900      -242248.199  -242261.203       13.004   271.2
8.9000      -242248.198  -242261.416       13.219   275.6
8.9100      -242248.196  -242261.306       13.110   273.4
8.9200      -242248.182  -242261.273       13.091   273.0
8.9300      -242248.176  -242260.899       12.723   265.3
8.9400      -242248.188  -242261.445       13.257   276.4
8.9500      -242248.194  -242261.350       13.156   274.3
8.9600      -242248.187  -242261.873       13.686   285.4
8.9700      -242248.180  -242261.638       13.459   280.6
8.9800      -242248.184  -242261.828       13.645   284.5
8.9900      -242248.183  -242261.293       13.110   273.4
9.0000      -242248.183  -242261.057       12.873   268.4
9.0100      -242248.190  -242261.220       13.029   271.7
9.0200      -242248.202  -242262.577       14.375   299.8
9.0300      -242248.188  -242262.178       13.990   291.7
9.0400      -242248.174  -242261.355       13.181   274.9
9.0500      -242248.188  -242261.652       13.464   280.8
9.0600      -242248.192  -242261.475       13.282   277.0
9.0700      -242248.199  -242261.462       13.263   276.6
9.0800      -242248.195  -242262.321       14.126   294.6
9.0900      -242248.188  -242261.095       12.907   269.1
9.1000      -242248.194  -242261.732       13.538   282.3
9.1100      -242248.187  -242261.439       13.251   276.3
9.1200      -242248.187  -242261.920       13.734   286.4
9.1300      -242248.177  -242261.261       13.083   272.8
9.1400      -242248.188  -242260.918       12.730   265.5
9.1500      -242248.200  -242261.308       13.108   273.3
9.1600      -242248.198  -242261.491       13.293   277.2
9.1700      -242248.184  -242261.202       13.018   271.5
9.1800      -242248.173  -242261.643       13.470   280.9
9.1900      -242248.169  -242261.257       13.089   272.9
9.2000      -242248.188  -242261.856       13.668   285.0
9.2100      -242248.185  -242260.818       12.632   263.4
9.2200      -242248.190  -242261.614       13.425   279.9
9.2300      -242248.196  -242261.381       13.184   274.9
9.2400      -242248.194  -242261.846       13.652   284.7
9.2500      -242248.191  -242261.229       13.038   271.9
9.2600      -242248.206  -242261.891       13.685   285.4
9.2700      -242248.197  -242260.739       12.542   261.5
9.2800      -242248.196  -242260.963       12.767   266.2
9.2900      -242248.196  -242261.144       12.948   270.0
9.3000      -242248.181  -242261.146       12.965   270.4
9.3100      -242248.163  -242261.493       13.330   278.0
9.3200      -242248.159  -242261.616       13.457   280.6
9.3300      -242248.158  -242260.702       12.544   261.6
9.3400      -242248.187  -242261.761       13.574   283.1
9.3500      -242248.198  -242262.093       13.896   289.8
9.3600      -242248.200  -242262.453       14.253   297.2
9.3700      -242248.183  -242260.732       12.549   261.7
9.3800      -242248.190  -242261.452       13.261   276.5
9.3900      -242248.191  -242260.705       12.513   260.9
9.4000      -242248.193  -242261.630       13.437   280.2
9.4100      -242248.200  -242261.837       13.637   284.4
9.4200      -242248.196  -242261.492       13.296   277.3
9.4300      -242248.189  -242261.949       13.760   286.9
9.4400      -242248.171  -242261.505       13.334   278.0
9.4500      -242248.161  -242261.363       13.202   275.3
9.4600      -242248.170  -242261.537       13.367   278.7
9.4700      -242248.181  -242261.177       12.996   271.0
9.4800      -242248.184  -242261.730       13.547   282.5
9.4900      -242248.177  -242261.592       13.415   279.7
9.5000      -242248.191  -242261.902       13.711   285.9
9.5100      -242248.203  -242261.947       13.743   286.6
9.5200      -242248.199  -242261.651       13.453   280.5
9.5300      -242248.183  -242261.611       13.428   280.0
9.5400      -242248.178  -242262.026       13.848   288.8
9.5500      -242248.180  -242261.561       13.381   279.0
9.5600      -242248.191  -242261.750       13.559   282.7
9.5700      -242248.185  -242260.951       12.766   266.2
9.5800      -242248.179  -242261.162       12.983   270.7
9.5900      -242248.184  -242261.690       13.506   281.6
9.6000      -242248.180  -242261.012       12.832   267.6
9.6100      -242248.185  -242261.431       13.246   276.2
9.6200      -242248.176  -242261.244       13.068   272.5
9.6300      -242248.159  -242260.571       12.413   258.8
9.6400      -242248.172  -242261.211       13.039   271.9
9.6500      -242248.191  -242260.679       12.488   260.4
9.6600      -242248.209  -242261.625       13.416   279.8
9.6700      -242248.195  -242261.419       13.224   275.8
9.6800      -242248.180  -242261.603       13.422   279.9
9.6900      -242248.174  -242260.889       12.716   265.2
9.7000      -242248.169  -242260.863       12.694   264.7
9.7100      -242248.182  -242261.602       13.419   279.8
9.7200      -242248.198  -242261.746       13.548   282.5
9.7300      -242248.213  -242261.900       13.687   285.4
9.7400      -242248.201  -242261.853       13.653   284.7
9.7500      -242248.178  -242261.057       12.879   268.6
9.7600      -242248.156  -242260.515       12.360   257.7
9.7700      -242248.163  -242260.703       12.540   261.5
9.7800      -242248.177  -242261.446       13.269   276.7
9.7900      -242248.195  -242261.633       13.438   280.2
9.8000      -242248.193  -242261.158       12.965   270.4
9.8100      -242248.173  -242261.114       12.941   269.8
9.8200      -242248.160  -242261.518       13.359   278.6
9.8300      -242248.163  -242261.187       13.023   271.6
9.8400      -242248.188  -242262.094       13.906   290.0
9.8500      -242248.209  -242262.132       13.923   290.3
9.8600      -242248.218  -242262.029       13.811   288.0
9.8700      -242248.212  -242261.344       13.131   273.8
9.8800      -242248.194  -242261.731       13.538   282.3
9.8900      -242248.170  -242261.609       13.439   280.2
9.9000      -242248.170  -242261.668       13.497   281.5
9.9100      -242248.198  -242262.643       14.444   301.2
9.9200      -242248.218  -242262.147       13.929   290.5
9.9300      -242248.202  -242261.293       13.090   273.0
9.9400      -242248.178  -242261.336       13.158   274.4
9.9500      -242248.178  -242262.270       14.093   293.9
9.9600      -242248.185  -242261.743       13.558   282.7
9.9700      -242248.190  -242261.733       13.543   282.4
9.9800      -242248.201  -242262.511       14.309   298.4
9.9900      -242248.199  -242262.132       13.933   290.5
10.0000     -242248.199  -242261.711       13.513   281.8
