Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
8.0900      -166684.241  -166694.531       10.290   333.1
8.1000      -166684.231  -166694.042        9.810   317.6
8.1100      -166684.240  -166694.369       10.128   327.8
8.1200      -166684.249  -166694.197        9.948   322.0
8.1300      -166684.249  -166694.030        9.781   316.6
8.1400      -166684.249  -166694.291       10.042   325.0
8.1500      -166684.250  -166694.661       10.411   337.0
8.1600      -166684.247  -166693.978        9.731   315.0
8.1700      -166684.248  -166693.631        9.382   303.7
8.1800      -166684.259  -166694.583       10.323   334.2
8.1900      -166684.251  -166693.528        9.277   300.3
8.2000      -166684.243  -166693.541        9.298   301.0
8.2100      -166684.235  -166693.577        9.342   302.4
8.2200      -166684.237  -166693.694        9.457   306.1
8.2300      -166684.246  -166693.639        9.393   304.1
8.2400      -166684.249  -166693.695        9.446   305.8
8.2500      -166684.251  -166694.239        9.988   323.3
8.2600      -166684.262  -166693.937        9.675   313.2
8.2700      -166684.271  -166694.090        9.819   317.8
8.2800      -166684.254  -166693.977        9.723   314.7
8.2900      -166684.231  -166693.302        9.072   293.6
8.3000      -166684.232  -166693.551        9.320   301.7
8.3100      -166684.252  -166693.839        9.587   310.3
8.3200      -166684.269  -166693.766        9.497   307.4
8.3300      -166684.270  -166693.833        9.563   309.6
8.3400      -166684.252  -166693.818        9.567   309.7
8.3500      -166684.236  -166693.484        9.248   299.4
8.3600      -166684.240  -166693.295        9.055   293.1
8.3700      -166684.247  -166693.307        9.060   293.3
8.3800      -166684.243  -166693.512        9.269   300.0
8.3900      -166684.245  -166693.421        9.176   297.0
8.4000      -166684.245  -166693.696        9.452   305.9
8.4100      -166684.242  -166693.519        9.277   300.3
8.4200      -166684.250  -166693.790        9.540   308.8
8.4300      -166684.244  -166693.020        8.777   284.1
8.4400      -166684.243  -166693.320        9.077   293.8
8.4500      -166684.239  -166693.283        9.044   292.7
8.4600      -166684.244  -166693.357        9.113   295.0
8.4700      -166684.242  -166692.856        8.615   278.9
8.4800      -166684.243  -166693.269        9.026   292.2
8.4900      -166684.252  -166693.555        9.303   301.1
8.5000      -166684.249  -166694.021        9.772   316.3
8.5100      -166684.249  -166693.978        9.729   314.9
8.5200      -166684.264  -166694.280       10.016   324.2
8.5300      -166684.268  -166694.283       10.016   324.2
8.5400      -166684.242  -166693.921        9.679   313.3
8.5500      -166684.231  -166694.425       10.195   330.0
8.5600      -166684.233  -166694.345       10.112   327.3
8.5700      -166684.239  -166694.108        9.868   319.4
8.5800      -166684.246  -166694.130        9.885   320.0
8.5900      -166684.248  -166693.821        9.573   309.9
8.6000      -166684.246  -166694.175        9.929   321.4
8.6100      -166684.249  -166694.484       10.234   331.3
8.6200      -166684.247  -166693.943        9.696   313.9
8.6300      -166684.252  -166694.416       10.163   329.0
8.6400      -166684.248  -166694.303       10.055   325.5
8.6500      -166684.246  -166693.560        9.314   301.5
8.6600      -166684.263  -166694.947       10.683   345.8
8.6700      -166684.263  -166694.580       10.316   333.9
8.6800      -166684.250  -166693.923        9.673   313.1
8.6900      -166684.239  -166693.439        9.199   297.8
8.7000      -166684.245  -166693.429        9.184   297.3
8.7100      -166684.253  -166693.682        9.429   305.2
8.7200      -166684.257  -166693.809        9.552   309.2
8.7300      -166684.239  -166693.492        9.253   299.5
8.7400      -166684.245  -166694.538       10.293   333.2
8.7500      -166684.255  -166694.191        9.936   321.6
8.7600      -166684.267  -166694.276       10.009   324.0
8.7700      -166684.269  -166694.696       10.427   337.5
8.7800      -166684.253  -166693.527        9.274   300.2
8.7900      -166684.245  -166693.929        9.684   313.5
8.8000      -166684.237  -166693.469        9.232   298.8
8.8100      -166684.237  -166693.307        9.070   293.6
8.8200      -166684.245  -166694.326       10.081   326.3
8.8300      -166684.244  -166693.509        9.266   299.9
8.8400      -166684.244  -166693.715        9.471   306.6
8.8500      -166684.248  -166694.082        9.834   318.3
8.8600      -166684.248  -166693.769        9.521   308.2
8.8700      -166684.250  -166693.980        9.730   315.0
8.8800      -166684.251  -166694.290       10.039   324.9
8.8900      -166684.253  -166694.321       10.068   325.9
8.9000      -166684.246  -166694.698       10.453   338.4
8.9100      -166684.244  -166693.749        9.505   307.7
8.9200      -166684.256  -166693.948        9.692   313.7
8.9300      -166684.262  -166694.146        9.884   319.9
8.9400      -166684.245  -166694.166        9.921   321.1
8.9500      -166684.272  -166694.202        9.930   321.4
8.9600      -166684.274  -166694.814       10.540   341.2
8.9700      -166684.251  -166694.183        9.932   321.5
8.9800      -166684.247  -166694.733       10.486   339.4
8.9900      -166684.250  -166693.561        9.311   301.4
9.0000      -166684.257  -166694.167        9.910   320.8
9.0100      -166684.243  -166694.318       10.075   326.1
9.0200      -166684.236  -166693.623        9.387   303.8
9.0300      -166684.231  -166693.128        8.898   288.0
9.0400      -166684.255  -166693.501        9.246   299.3
9.0500      -166684.265  -166694.179        9.914   320.9
9.0600      -166684.272  -166694.009        9.737   315.2
9.0700      -166684.263  -166694.350       10.087   326.5
9.0800      -166684.238  -166694.266       10.028   324.6
9.0900      -166684.234  -166693.542        9.308   301.3
9.1000      -166684.238  -166693.415        9.177   297.1
9.1100      -166684.252  -166693.587        9.335   302.2
9.1200      -166684.263  -166694.186        9.924   321.2
9.1300      -166684.258  -166693.700        9.442   305.6
9.1400      -166684.255  -166694.019        9.765   316.1
9.1500      -166684.243  -166693.524        9.281   300.4
9.1600      -166684.241  -166693.709        9.468   306.5
9.1700      -166684.243  -166693.769        9.526   308.4
9.1800      -166684.259  -166693.888        9.629   311.7
9.1900      -166684.261  -166693.584        9.323   301.8
9.2000      -166684.248  -166693.543        9.295   300.9
9.2100      -166684.233  -166692.985        8.752   283.3
9.2200      -166684.240  -166693.594        9.354   302.8
9.2300      -166684.260  -166693.736        9.476   306.7
9.2400      -166684.267  -166694.080        9.813   317.7
9.2500      -166684.253  -166693.679        9.426   305.1
9.2600      -166684.249  -166694.582       10.333   334.5
9.2700      -166684.235  -166693.390        9.155   296.3
9.2800      -166684.235  -166693.347        9.112   295.0
9.2900      -166684.254  -166694.324       10.070   326.0
9.3000      -166684.264  -166694.490       10.226   331.0
9.3100      -166684.258  -166694.511       10.253   331.9
9.3200      -166684.246  -166693.823        9.577   310.0
9.3300      -166684.245  -166694.056        9.811   317.6
9.3400      -166684.253  -166693.748        9.495   307.4
9.3500      -166684.256  -166694.083        9.827   318.1
9.3600      -166684.240  -166693.183        8.942   289.5
9.3700      -166684.251  -166693.885        9.634   311.8
9.3800      -166684.266  -166694.555       10.289   333.1
9.3900      -166684.255  -166693.620        9.365   303.1
9.4000      -166684.252  -166694.005        9.753   315.7
9.4100      -166684.252  -166694.525       10.274   332.6
9.4200      -166684.261  -166694.037        9.776   316.4
9.4300      -166684.266  -166694.246        9.980   323.1
9.4400      -166684.257  -166693.948        9.691   313.7
9.4500      -166684.250  -166694.863       10.613   343.5
9.4600      -166684.246  -166694.389       10.143   328.3
9.4700      -166684.255  -166694.635       10.380   336.0
9.4800      -166684.259  -166694.451       10.192   329.9
9.4900      -166684.255  -166694.089        9.834   318.3
9.5000      -166684.254  -166694.615       10.361   335.4
9.5100      -166684.247  -166694.080        9.833   318.3
9.5200      -166684.250  -166693.982        9.731   315.0
9.5300      -166684.266  -166694.870       10.605   343.3
9.5400      -166684.260  -166694.454       10.194   330.0
9.5500      -166684.264  -166694.203        9.939   321.7
9.5600      -166684.268  -166694.625       10.357   335.3
9.5700      -166684.256  -166693.756        9.500   307.5
9.5800      -166684.256  -166694.312       10.056   325.5
9.5900      -166684.245  -166694.426       10.181   329.6
9.6000      -166684.251  -166693.907        9.656   312.6
9.6100      -166684.275  -166694.418       10.143   328.3
9.6200      -166684.275  -166694.195        9.919   321.1
9.6300      -166684.260  -166694.247        9.987   323.3
9.6400      -166684.247  -166694.669       10.422   337.4
9.6500      -166684.237  -166694.001        9.764   316.1
9.6600      -166684.240  -166693.651        9.411   304.6
9.6700      -166684.247  -166693.620        9.374   303.4
9.6800      -166684.263  -166694.310       10.046   325.2
9.6900      -166684.259  -166693.708        9.449   305.9
9.7000      -166684.249  -166693.161        8.913   288.5
9.7100      -166684.246  -166693.524        9.278   300.3
9.7200      -166684.243  -166693.594        9.351   302.7
9.7300      -166684.252  -166693.820        9.568   309.7
9.7400      -166684.254  -166693.987        9.733   315.0
9.7500      -166684.261  -166693.875        9.614   311.2
9.7600      -166684.273  -166694.105        9.832   318.3
9.7700      -166684.272  -166694.791       10.519   340.5
9.7800      -166684.257  -166694.171        9.914   320.9
9.7900      -166684.250  -166694.529       10.279   332.7
9.8000      -166684.237  -166693.837        9.601   310.8
9.8100      -166684.238  -166693.748        9.510   307.8
9.8200      -166684.251  -166694.083        9.832   318.3
9.8300      -166684.251  -166693.829        9.578   310.0
9.8400      -166684.248  -166694.068        9.820   317.9
9.8500      -166684.247  -166693.999        9.752   315.7
9.8600      -166684.240  -166693.430        9.190   297.5
9.8700      -166684.249  -166693.854        9.605   310.9
9.8800      -166684.244  -166693.242        8.999   291.3
9.8900      -166684.255  -166694.045        9.790   316.9
9.9000      -166684.262  -166693.996        9.735   315.1
9.9100      -166684.268  -166694.215        9.947   322.0
9.9200      -166684.267  -166694.105        9.838   318.4
9.9300      -166684.252  -166693.677        9.425   305.1
9.9400      -166684.237  -166693.262        9.025   292.1
9.9500      -166684.233  -166693.880        9.647   312.3
9.9600      -166684.244  -166694.183        9.939   321.7
9.9700      -166684.256  -166694.469       10.213   330.6
9.9800      -166684.243  -166693.941        9.697   313.9
9.9900      -166684.246  -166693.928        9.683   313.4
10.0000     -166684.245  -166693.898        9.653   312.5
